ID	sex	age	PC1	PC2	PC3
3977	0	49	-13.4909	2.9368	-4.87326
2031	1	61	-12.9504	6.39438	-1.09875
2291	0	63	-11.2972	2.15631	-3.67098
2622	0	60	-14.0734	4.27745	-0.159717
983	0	68	-8.61728	2.95422	1.15412
2904	0	66	-11.8493	5.912	1.67484
3373	1	40	-12.5251	4.51714	-4.60796
3420	0	67	-12.6486	4.16751	-0.372455
1644	1	63	-10.9348	2.63037	-4.45532
819	1	69	-13.4451	3.63721	-2.89509
3297	0	47	-14.4161	5.60201	-1.37416
3600	1	43	-13.1436	2.81493	-4.02909
745	0	61	-10.9257	2.7629	-0.15164
1902	0	66	-11.9435	2.39477	-2.50251
978	0	70	-14.6179	2.86714	-0.656528
958	0	62	-12.1885	1.39407	2.77158
1045	1	68	-11.0873	0.92434	1.75121
2766	0	58	-11.3397	5.03905	-0.0654293
3044	0	43	-12.3481	4.19532	-1.66604
1889	0	45	-10.1206	2.58474	0.838864
700	0	70	-13.4971	4.07411	-4.02167
266	1	50	-15.541	1.82265	-3.84869
2000	0	63	-12.9425	3.68725	-2.6559
2074	1	60	-12.9298	5.46704	1.14402
132	0	56	-12.4484	3.86354	0.251828
756	0	57	-9.95937	4.29558	3.05226
2944	1	51	-10.289	3.99206	-1.8873
3632	1	54	-11.8428	1.49484	0.161681
3983	0	45	-10.6169	1.14318	-3.63494
988	0	55	-11.2675	1.04841	-2.66435
2335	1	69	-10.8966	3.02162	-0.986793
1936	0	43	-16.4169	2.72073	-1.89782
1801	0	56	-12.3441	4.60283	-0.690017
3932	1	66	-12.5263	4.05901	-1.61924
1588	1	42	-13.6022	4.8594	-5.60229
2483	0	69	-13.1653	2.19918	-0.304464
2139	1	64	-12.4769	5.87982	-1.94387
2727	1	51	-12.6147	4.28181	-0.871354
3356	0	49	-10.2732	2.90101	1.25989
1125	0	66	-10.901	4.54646	-0.90791
3769	0	57	-12.3177	3.48129	-0.820334
3905	0	60	-10.7026	6.07647	-0.544267
2524	0	59	-13.3324	4.55453	-4.3804
1837	1	53	-13.1909	6.2433	-2.31077
1795	1	66	-14.5268	2.93662	-3.31033
1807	0	67	-11.0858	2.74061	-0.429143
833	0	58	-13.1322	3.4265	-4.50384
3757	0	54	-13.973	4.67103	-3.43053
1227	0	49	-13.5303	1.77603	1.37979
903	0	61	-12.1268	5.45427	1.47898
1076	0	59	-12.3686	3.6399	-0.0512721
2870	0	48	-12.4105	4.32993	-1.36192
2183	0	45	-11.7103	3.44641	-1.18574
3803	0	70	-14.716	7.02902	-3.22898
1499	0	68	-12.8663	4.32099	-0.566611
3045	0	62	-9.17018	3.42093	-1.66738
678	0	53	-14.7924	5.85376	-2.5633
3814	0	63	-13.8471	4.87394	-1.19177
545	1	52	-10.3716	5.40299	-0.845864
338	0	62	-10.821	4.27065	0.849429
1159	1	50	-6.58688	5.03703	-2.917
2081	1	66	-11.5058	2.76132	-2.51074
802	1	47	-14.886	2.42121	-3.86432
2823	1	66	-12.8937	4.87822	-5.1698
1360	1	66	-15.3306	1.59239	-4.6222
457	1	65	-13.3575	4.58666	0.521437
174	1	58	-12.6251	3.37568	-3.99258
838	0	58	-13.5174	3.52935	-4.97989
2399	0	48	-11.0014	5.935	-2.24855
3699	1	50	-15.0505	4.71935	-6.27544
262	0	67	-13.2796	2.29482	-1.48088
1513	1	65	-15.2385	5.21777	-2.28572
1866	1	64	-13.1634	4.85148	2.28877
2352	0	64	-15.3572	3.73326	-6.2442
2534	1	57	-12.5569	5.80249	0.661086
54	1	48	-10.827	2.45059	-0.251655
3546	0	64	-9.55988	3.74062	2.19559
62	1	65	-13.7748	7.35291	-2.87963
1749	0	61	-11.666	2.9792	-1.82886
3142	1	62	-10.5001	4.7494	-2.37117
2645	0	66	-9.18111	1.9254	-0.860249
994	1	49	-10.0628	3.11407	-2.08782
3885	0	49	-11.6367	2.25972	-0.571407
77	1	62	-12.4402	1.83265	-2.7785
3922	0	65	-13.2918	1.01138	-1.92588
97	1	66	-11.833	2.92524	-3.83061
2041	0	56	-13.4281	3.29533	-4.29529
667	0	61	-13.4953	4.34066	-0.237118
3014	1	62	-11.5573	3.30247	-0.0399288
1692	0	56	-11.1866	3.45846	-1.67858
1235	0	50	-14.0158	4.10276	-2.23488
3556	1	67	-13.7018	-0.169615	-1.38834
1544	0	48	-13.1261	4.59599	-1.42775
1346	0	44	-12.4368	4.76635	-2.77971
3089	0	62	-10.5762	5.03678	-4.16852
2559	1	65	-11.9387	0.835844	-1.09092
996	0	54	-12.3126	3.32694	-1.69167
1880	1	63	-12.6785	4.81087	-5.87193
2513	0	65	-12.739	5.54625	-0.586592
373	0	57	-16.6521	3.48204	-2.1555
3215	1	51	-14.0226	5.11885	-2.02913
3478	1	61	-14.4094	7.37006	-1.61699
3562	1	55	-14.7198	2.79007	-2.48244
2879	0	60	-12.61	1.67117	-3.47925
3124	0	63	-14.2362	4.60926	0.622415
3575	1	61	-12.9246	6.16499	-2.98311
502	1	66	-12.4459	0.580475	-2.5212
2253	1	66	-12.3989	2.46055	-0.162517
3572	0	63	-11.7159	3.76363	-0.828693
1916	0	59	-13.8207	2.72943	-3.71545
483	1	66	-10.4304	2.19388	1.73092
760	1	58	-13.5255	3.39965	-2.79149
1296	0	62	-11.3864	2.48519	-1.15352
3145	1	57	-13.5278	2.70778	-0.412061
2976	1	49	-14.8027	3.87746	2.15862
3866	1	59	-13.8001	2.73527	-0.54582
2773	1	65	-12.6872	4.54178	-4.18017
651	0	46	-14.7774	5.23349	-0.943896
2525	0	51	-11.0076	2.25968	-3.75613
1591	0	62	-12.4307	3.3374	-2.14451
3778	0	66	-12.2394	2.47746	-0.670812
3253	0	65	-9.01868	2.45085	-2.60352
3963	1	51	-11.4705	3.30515	-1.82479
2243	1	68	-13.1063	4.98755	-1.24866
462	0	56	-15.5914	5.57905	-1.28164
2597	0	61	-10.1145	2.06642	0.936799
1820	1	42	-11.8494	1.80362	-2.51966
1674	1	65	-11.8042	1.02041	-0.461788
353	0	63	-12.3456	2.02355	-2.34198
375	1	49	-12.2483	5.33247	-3.90679
163	0	54	-13.8167	2.39241	-3.01512
3743	1	58	-10.9517	6.07679	-0.885865
3635	0	52	-10.698	2.56918	-1.9546
2792	1	64	-12.8429	2.19866	-1.89227
566	0	58	-12.6587	3.3903	0.0789364
1438	1	54	-12.8798	4.70903	-2.06761
1168	0	51	-13.2238	3.44703	-1.85337
856	1	53	-12.5672	3.36236	-2.39167
3616	1	54	-9.5031	3.6822	-1.90716
3295	0	55	-12.7044	4.00083	-2.86303
1899	0	66	-14.7945	5.69064	-0.952464
1705	1	68	-11.2904	2.89034	-1.82144
1831	1	68	-10.042	3.03061	-0.295112
3183	0	58	-11.654	1.06014	-4.26707
2329	0	63	-12.6523	5.31336	-4.31033
3862	1	54	-11.3764	2.3082	-0.174874
102	0	62	-10.2265	2.14543	-2.65166
3242	0	57	-11.5383	3.80929	-0.469443
1250	0	50	-12.273	1.8467	-1.10235
509	1	68	-13.4105	4.19778	-3.89849
2148	1	61	-13.6892	3.99718	-0.101198
3579	0	45	-13.0149	2.86924	-2.43809
1929	1	43	-12.5472	5.60555	-1.182
2527	0	61	-12.8446	4.79619	-1.68685
2920	0	63	-10.6677	4.23219	-1.29244
1586	0	50	-12.0989	3.99222	-4.08028
1688	1	63	-12.4719	4.64536	-0.572931
2339	0	63	-12.2144	5.37885	-4.45172
1240	1	59	-13.5594	5.36547	1.70486
387	1	59	-14.1803	1.18993	-0.754977
2519	1	63	-12.3301	4.508	-3.65183
2886	0	65	-13.4986	2.46369	-0.017847
1065	1	61	-13.8038	2.76334	0.439401
1069	1	50	-12.3711	3.04896	-3.24618
3555	0	46	-10.4599	2.52247	-2.4149
1690	0	63	-14.4759	4.52945	-2.19508
1772	0	67	-11.4881	2.61566	-1.43056
1666	0	48	-10.5807	5.35911	-0.462691
860	0	47	-11.4753	2.98577	-1.5233
2998	0	64	-11.7177	3.99718	-1.96616
1761	0	45	-13.4095	3.13766	-0.655509
1931	0	41	-12.41	6.00388	-1.30785
1898	0	58	-10.5612	4.88981	-4.04343
3686	0	67	-12.7558	3.43304	0.289047
684	0	48	-10.8759	1.67843	-1.33738
2532	1	65	-12.9658	4.31405	-3.99278
1600	1	43	-14.7459	4.83333	-2.44164
1436	1	45	-12.6716	2.13217	-0.151828
2859	1	51	-10.8777	4.32664	0.570833
3552	1	55	-10.2607	5.57909	-2.88717
104	1	47	-7.01008	2.40467	0.624683
2158	0	47	-12.6287	6.21839	-1.62338
1143	1	56	-12.3968	0.61784	0.0382021
2801	0	50	-13.0958	3.53434	-3.74892
3177	1	49	-10.8604	1.98483	-0.28779
3995	1	42	-11.8692	4.30446	-2.10934
343	1	57	-13.5838	2.34265	-0.401927
987	0	59	-8.83412	2.48307	1.29042
2624	0	42	-10.8038	3.20176	1.09165
1743	0	61	-10.2091	2.38398	-1.24284
758	1	49	-9.32278	3.9892	-2.12015
1987	0	40	-14.6332	5.86433	-2.74874
595	1	67	-11.9944	3.70262	-2.93953
1552	0	68	-14.1357	1.7445	-0.0710205
50	0	60	-11.0356	2.20739	-2.85178
1894	0	62	-12.2877	1.79789	-0.92915
178	1	66	-14.0881	2.50292	-2.82114
798	1	45	-12.8264	2.25732	-2.55466
2670	1	56	-11.5624	3.34837	-5.11267
2138	1	41	-12.0743	3.1227	-2.0895
608	1	46	-10.9328	4.56305	-1.03412
1079	0	59	-13.1924	4.31591	-3.21304
1459	0	61	-12.9079	5.28808	-2.25419
821	1	49	-13.4395	3.34414	-0.936564
2912	0	59	-11.9202	1.70388	-0.819228
1793	1	46	-12.7877	1.72805	0.393554
604	0	61	-13.3997	5.0491	-2.59224
3105	1	50	-11.8444	5.02862	0.210685
3338	0	59	-12.2521	6.98026	1.37977
537	0	58	-12.1754	5.01379	-3.15161
852	0	54	-12.7112	1.88867	-3.89934
3390	0	63	-15.2836	4.78105	-3.78961
2637	1	61	-13.6498	3.18721	-2.45253
170	1	67	-12.6092	4.90746	1.21717
1261	0	42	-11.1776	3.69872	-0.336777
2153	0	66	-14.7062	1.16512	-2.89214
1617	0	48	-11.077	1.53895	0.0896889
672	0	68	-12.3559	3.6845	-0.994685
449	0	47	-11.7937	6.39058	-2.08512
928	1	65	-11.614	5.63212	-1.92983
2238	0	61	-12.2516	3.89413	-3.25635
3832	1	63	-13.3927	3.07422	0.239246
1678	0	69	-12.7108	6.93442	-1.53762
1501	1	50	-13.7508	4.1751	-2.74915
430	0	62	-13.3348	4.44074	0.470808
346	1	62	-11.3546	0.484337	-1.33947
1043	0	61	-12.7778	2.19847	-1.95796
1083	1	69	-15.0336	2.41627	-0.990503
2029	1	62	-16.1697	5.12996	-1.67519
1	1	64	-12.6305	3.42965	-1.9419
740	1	62	-12.5601	1.73806	1.77604
1180	1	43	-11.5757	3.67541	-1.4662
3646	1	54	-13.0186	5.44345	-2.94199
3436	1	55	-11.371	2.81611	1.08665
370	1	60	-10.7766	1.47381	0.652503
1362	0	47	-11.4458	3.57647	-2.6166
829	0	63	-10.7128	4.18812	0.071394
3718	0	65	-11.1534	5.3878	-1.64191
1533	1	43	-14.5365	3.04834	-0.305858
2854	1	64	-10.9793	2.97412	-2.25534
1785	0	67	-12.4295	6.31841	-0.227623
2246	1	69	-12.7748	3.47129	1.36416
3548	0	68	-13.4756	-0.64052	-2.03528
2379	0	67	-10.4133	1.3046	-0.433576
1430	1	60	-13.4969	3.35255	-1.26399
137	0	60	-13.3736	3.08195	-3.67296
220	1	50	-11.4645	3.60429	-3.32772
3049	1	59	-14.304	4.33028	-1.07964
957	1	45	-10.3334	3.05895	-0.756898
935	1	64	-11.5048	2.74924	-1.46166
321	1	42	-13.0942	2.07063	-1.02393
2836	0	55	-13.743	0.615871	0.746506
973	0	49	-13.8593	3.14932	-1.55299
1149	0	46	-11.303	3.27756	-0.284636
1928	0	45	-11.7877	3.59237	-2.38915
2902	0	51	-11.736	4.82666	-1.06585
3828	0	42	-11.9519	2.6637	-2.77917
1851	1	48	-10.2571	0.435292	-2.57914
2110	0	63	-14.5761	0.856866	-2.94665
16	1	60	-12.618	2.79238	-2.06271
1452	1	69	-12.8624	2.9733	-0.466322
2233	0	55	-12.7399	3.40487	-0.165234
2368	1	58	-11.163	3.37715	-2.79141
3628	0	48	-14.0437	2.67268	-4.38626
3497	0	59	-11.3822	3.06432	0.316371
3970	0	61	-13.0182	1.51458	-4.45587
1061	1	48	-10.4662	3.67067	0.421694
1486	1	58	-12.6482	6.18759	-2.19104
2338	0	49	-13.4952	2.14342	-0.153808
2570	0	43	-11.0889	4.36735	-2.19306
2204	0	63	-13.1446	3.94839	-0.0275964
1717	0	69	-12.7191	4.19598	-0.0117561
1333	0	58	-11.8353	5.59605	-0.274918
567	0	49	-13.6024	3.44601	-0.929404
1343	1	43	-12.5225	2.29921	-6.02607
1002	0	47	-13.8485	1.57077	-2.85731
440	0	63	-13.031	6.71323	-0.883637
427	0	62	-11.9861	4.26485	-1.65619
2143	0	41	-13.4623	2.04637	-2.18453
2216	0	58	-13.2342	7.87668	-1.19042
2778	0	64	-14.7249	5.72669	-2.02843
2679	0	48	-13.1549	6.84586	0.894749
1058	1	64	-11.0788	2.49112	-2.49493
1473	0	43	-15.081	3.35811	-1.83114
626	0	61	-14.0637	2.63519	-1.07273
2203	0	45	-12.2592	2.93943	-0.580813
2384	1	48	-13.5622	5.83026	1.49669
811	0	45	-14.1142	3.15391	-0.423065
2651	0	57	-10.1507	3.84056	-4.6136
3911	0	49	-9.58721	2.82468	-1.4109
522	1	45	-10.5533	1.91235	-1.68285
2820	1	68	-12.0779	2.57524	-2.82313
1106	0	69	-11.5127	3.94539	-3.43907
3299	1	60	-11.6629	5.16462	-4.14165
2083	0	61	-14.1596	4.52089	-2.44547
2641	1	69	-13.0192	0.205896	-2.96535
1492	0	48	-12.783	3.44463	-1.5275
1453	0	65	-12.3001	5.43881	-3.47543
3341	1	55	-13.3527	5.44209	-1.49478
2160	0	41	-12.0192	3.82597	-3.96918
3342	1	56	-8.90913	3.40686	-1.90205
1254	1	40	-9.74633	3.67711	-1.71021
2396	0	67	-13.6296	5.50686	-4.05683
598	0	67	-13.7417	4.90817	-2.54166
2298	0	64	-11.0163	3.81088	-0.00476634
2312	0	44	-12.0881	3.19359	-1.32834
1113	0	57	-14.6483	3.98876	-3.73441
446	1	49	-12.6917	4.60932	-4.48977
194	1	46	-12.382	3.15611	-0.548794
1656	0	43	-13.7042	3.65293	-1.43022
2502	1	65	-12.2078	3.24661	-1.94717
1465	0	62	-10.4035	6.61969	-5.22068
2550	1	60	-12.5855	3.1184	-0.337538
1683	0	58	-11.5122	5.00663	-3.05355
3094	0	61	-12.219	3.40472	-0.268709
1650	0	66	-13.5929	4.0086	-1.20766
1888	0	50	-14.4741	4.83791	-1.38854
2800	0	69	-11.4736	4.49645	-0.427736
1959	1	46	-9.76632	5.21274	0.513993
2306	1	66	-13.9804	2.38163	-0.336064
3137	1	55	-16.3653	7.89045	-5.08378
3732	1	62	-13.9707	4.75313	-3.1788
2315	1	67	-12.1974	2.24757	-1.71332
3150	0	64	-17.2204	3.87907	-2.02386
2676	0	63	-14.0566	4.43747	-2.02458
3434	1	69	-14.5428	4.02395	-1.99694
2288	1	41	-13.8378	2.04038	-1.76718
3459	1	58	-13.1214	4.02214	0.400956
398	0	67	-11.0943	4.61527	-0.236434
2877	0	56	-12.5016	3.9535	-2.3481
2871	1	62	-12.0042	6.28251	-2.18876
3979	1	56	-10.2701	3.74757	-1.59281
2997	1	42	-13.7045	2.96511	-1.26795
2601	1	43	-11.4112	3.53058	-2.20234
413	1	41	-16.2258	1.74167	-1.88488
1066	1	68	-12.9927	4.55313	-5.23041
2403	0	61	-11.5619	3.38037	-0.738831
3028	0	63	-11.8917	3.74545	-0.166895
3123	0	60	-12.3116	5.07859	-3.22497
3254	1	52	-12.0923	3.82441	-1.24916
2236	1	54	-13.02	3.92896	-0.380063
3680	1	41	-12.3369	2.55781	-2.78528
341	0	63	-12.4514	4.25355	-3.3249
335	1	55	-15.4449	2.8286	-3.31081
2159	1	54	-13.4608	5.09977	-1.75669
1385	1	67	-12.7506	2.6305	-0.828597
1941	1	57	-12.8785	2.07496	-0.841533
539	0	44	-13.2772	6.46196	-2.89366
2407	1	47	-12.7164	5.44821	-3.41242
1217	0	47	-14.1904	5.30394	-2.18347
1901	0	59	-13.0867	3.53093	-6.27329
81	0	69	-11.39	5.43341	-3.77403
2701	1	41	-12.6584	5.74736	0.322595
3835	0	66	-13.1443	5.00528	-0.910929
1380	0	67	-10.3738	2.00968	-2.21483
2351	1	68	-12.7338	5.13353	0.318274
2430	0	52	-11.7283	5.15084	-1.62549
1677	1	48	-11.841	5.18037	-3.65821
3642	0	69	-11.7701	4.35366	-2.18607
2034	1	69	-11.667	7.28495	-1.62989
1047	1	57	-12.2711	1.61656	-2.45814
3818	0	56	-11.0898	4.70908	-1.03918
1930	1	56	-14.0998	2.98337	1.47741
135	1	68	-11.4651	3.4825	-1.12634
2523	1	60	-12.2629	4.45045	-3.03085
461	1	44	-12.6585	3.49809	-0.0962825
2776	0	62	-11.1385	4.07159	-3.40236
3378	1	61	-11.3651	5.12763	-2.22807
87	0	44	-13.3555	6.0442	-1.50195
2729	1	59	-14.749	1.63462	0.297015
3207	1	44	-15.6202	5.33918	-1.43868
3884	1	59	-11.4916	1.89291	-0.220381
986	1	40	-13.2038	0.17628	-0.364692
1407	0	43	-12.8527	0.96021	0.0268443
3456	1	44	-10.7718	0.31495	-1.52569
3752	0	59	-10.4953	3.91909	0.39144
3	0	65	-16.0601	5.55275	-2.65294
105	1	44	-11.3169	1.74685	-0.389668
812	0	65	-12.0393	3.67457	-1.07982
1275	1	62	-10.3132	3.89329	0.19493
3795	1	55	-15.2855	3.43024	-0.192257
3090	0	55	-14.9784	4.64881	-3.79974
1232	0	57	-12.568	2.2244	-2.62691
823	1	62	-12.4802	8.87091	-0.915949
1958	0	54	-12.5189	5.26623	-1.86252
2794	1	61	-11.2166	2.45886	-1.17103
1914	1	54	-12.0279	4.67053	-1.97344
2273	0	44	-11.5173	1.54996	1.14438
2695	1	55	-7.44076	4.93452	-2.6427
3054	0	62	-11.453	4.80775	-0.671308
3513	0	54	-13.2491	2.95046	-1.21942
775	0	44	-11.5595	3.94844	-3.47968
409	1	68	-14.5233	1.88793	-1.17521
2078	1	68	-11.5703	0.476542	-2.48309
3544	0	43	-10.8483	2.43747	-1.62086
3317	1	48	-13.4631	3.78769	-1.34777
2070	0	57	-11.4695	4.08739	-1.96961
979	0	56	-10.2373	5.10342	-2.68411
1260	1	55	-11.0411	4.74152	-2.11541
1846	0	49	-11.0687	5.21043	-3.28458
1487	0	44	-11.7452	7.61437	-1.34714
635	1	61	-15.7764	2.91635	-0.138683
1686	1	67	-12.6215	3.98022	-1.18171
3475	1	69	-12.8765	3.15418	-1.65648
1660	1	67	-9.57144	1.23425	-2.03144
781	1	60	-13.7266	1.65015	-0.671452
1434	0	55	-11.4262	1.28088	0.178866
61	1	45	-12.2852	3.64596	-2.74714
944	0	52	-13.3662	6.64025	-4.97111
249	0	63	-12.4394	2.64313	-3.37242
3712	0	50	-8.5716	3.95524	-1.81884
1965	1	44	-8.38565	1.23725	-1.16246
3330	0	49	-11.746	0.196601	0.225436
442	0	63	-11.8884	5.26899	-1.09735
1571	0	45	-12.5585	4.73265	0.0872847
1849	0	59	-13.2816	6.2084	-1.55214
1907	0	54	-11.941	4.45391	-2.48098
1850	0	65	-12.9496	2.63834	-0.650326
201	1	63	-11.0337	4.4889	-4.44067
2918	1	56	-12.8841	4.58778	-0.726613
3841	1	68	-12.719	5.66049	-2.55793
2629	1	63	-9.80589	3.24781	-0.43767
3272	1	59	-10.9444	5.2919	-2.80561
310	1	53	-11.7928	3.14317	1.84863
927	0	66	-11.6537	2.93865	-2.65776
1146	1	51	-11.9321	2.58358	-3.92281
2358	0	61	-14.8583	3.79739	-4.82081
2617	1	60	-13.5283	5.49389	-2.68341
252	1	59	-10.4279	3.7053	-2.43185
611	1	51	-14.4133	2.91151	-1.76758
129	0	66	-10.3755	2.04284	-2.10525
2665	0	61	-11.5694	4.6009	-0.0429959
25	0	51	-13.7718	3.31118	-1.71721
1978	1	56	-9.47085	2.68846	-1.94579
3361	0	58	-14.5568	5.00528	-1.59899
2421	0	68	-11.4342	4.16144	-2.62355
3401	0	64	-10.5668	3.37603	-1.4826
2295	0	60	-13.9363	5.12749	-2.67594
2033	0	66	-10.7414	4.20113	-3.80212
3135	1	57	-11.9686	3.42317	-0.963581
198	0	66	-12.0502	3.99185	0.157458
2822	0	56	-12.8725	3.55171	-0.402672
1437	0	62	-14.0424	5.5379	-2.38643
1118	1	61	-10.7145	4.63724	-0.691068
2734	0	65	-13.1329	4.00356	-2.51091
1017	1	67	-12.653	4.1753	-0.365498
3694	1	56	-11.8435	4.21433	-3.64298
394	0	66	-14.9587	4.45296	-3.10923
3773	1	69	-11.6358	5.14782	-2.14631
3282	1	60	-12.3715	3.86625	-2.80605
1198	0	66	-13.0278	4.53889	-2.30245
3826	1	51	-8.8462	2.61435	-0.34646
2346	0	67	-14.6036	3.19106	-0.307714
2456	0	68	-13.904	4.96308	-0.456363
2716	1	60	-9.9377	2.98925	-2.78146
1186	1	53	-13.9919	5.02896	-0.0884438
1131	1	62	-15.9516	2.63189	-1.6254
20	1	53	-11.1618	3.11638	-1.41577
3397	0	69	-12.9058	5.39405	-2.64727
3126	0	61	-11.6253	3.10023	-1.63227
74	0	55	-15.8396	3.6195	-3.10025
1940	0	61	-10.4307	2.20485	-0.145229
1354	0	52	-14.4906	4.61896	-2.77063
3823	0	49	-11.4885	4.33047	-2.23994
617	0	58	-12.9886	1.84616	-5.06024
1194	1	67	-10.8661	3.02891	-1.44034
28	0	67	-16.0143	5.26276	-2.11861
2644	1	64	-11.5042	6.44355	-2.11927
1989	1	61	-9.88832	2.52414	-1.61136
3720	0	64	-11.201	5.22	-1.84463
2827	0	53	-9.91554	2.48622	0.0737467
788	1	68	-10.8073	2.27538	-1.75005
1797	1	67	-12.1692	7.86966	-2.87598
232	1	67	-12.9721	6.90329	-0.364906
71	0	62	-9.56756	5.15138	-0.536643
2706	1	61	-13.8432	3.49713	-2.79772
3565	1	50	-11.999	2.26728	-2.77556
162	1	61	-11.5483	4.23517	-0.439446
3415	0	60	-11.0077	3.14311	-1.8953
3416	0	56	-14.1405	4.33901	-2.35199
3048	0	61	-11.5835	5.08825	-1.40709
2195	0	51	-11.4184	4.3764	1.26211
3387	0	47	-14.0767	5.67272	-2.93219
713	0	63	-13.3319	4.60632	-1.28152
1326	0	68	-12.5457	4.32472	-2.48571
1455	0	63	-11.1472	4.32816	-1.09042
3652	0	43	-11.6067	4.39458	-0.137815
1496	1	43	-12.3415	4.74274	-0.824014
1477	1	69	-13.12	1.18624	-1.52764
15	0	56	-11.3713	3.03979	-1.63804
1853	1	57	-12.0231	3.25779	-2.38115
808	1	69	-11.0968	3.49426	0.68087
3609	0	42	-11.139	5.47652	-0.750123
39	1	48	-9.80461	1.24232	0.461221
41	0	67	-12.2696	1.49903	-1.85447
2001	1	68	-12.8694	3.16775	0.810278
2970	1	69	-11.7332	4.19886	-0.875453
1545	1	62	-12.8956	6.10301	-2.92106
2973	1	63	-14.2187	5.33492	-0.426894
1416	0	47	-12.4925	4.82705	-1.33206
186	1	66	-10.4115	2.97674	-3.56239
2947	1	66	-12.1869	5.07977	-2.19521
355	0	60	-14.7716	2.5635	-0.22893
698	0	66	-15.2833	6.12203	-4.48397
3854	0	63	-11.9469	4.00402	0.726163
1726	1	64	-11.667	2.02583	-1.08779
49	1	65	-13.0634	4.31518	-1.84226
3829	0	64	-13.1444	5.04215	-0.616259
1787	1	55	-13.9773	4.5838	-1.13266
1433	0	63	-13.7242	4.48573	-3.79533
1810	1	49	-13.7721	2.45666	-2.52957
3222	0	64	-7.67319	4.93882	3.26195
899	1	42	-11.1391	3.55168	0.271039
707	1	66	-10.6319	2.12949	-0.969761
787	1	63	-12.9579	0.970651	-0.765632
952	0	68	-12.8406	4.57522	-1.78965
1022	0	49	-13.2959	2.38281	1.0348
2810	1	57	-13.6225	2.77144	-1.14406
3084	1	68	-12.2992	2.41555	-2.55602
2850	0	61	-12.6106	4.32977	-3.65319
115	0	47	-14.5006	4.22646	-0.507004
1419	0	52	-12.7013	3.81474	-1.18882
3178	0	64	-14.0794	1.56079	-2.63536
2004	1	60	-13.2726	3.18951	0.850791
3501	1	44	-10.6289	5.09508	-2.54816
2046	0	47	-11.9121	2.28817	0.15576
1783	1	69	-13.7318	4.01925	-2.83662
1864	1	53	-13.4079	5.73299	-1.06948
3395	1	44	-11.5848	3.2715	-0.153304
1393	0	49	-11.002	4.50728	-3.19182
2436	1	58	-13.4304	4.80972	-0.898759
3363	1	47	-12.425	3.30134	-2.80504
2324	0	54	-11.8072	1.92389	-1.88806
1228	0	54	-11.8266	1.61048	-2.69457
3944	1	64	-11.4257	4.52022	-2.51938
2640	0	62	-13.3121	4.50875	-2.88577
3056	0	46	-11.6728	6.32327	-0.440894
810	1	61	-12.8914	3.24876	-1.19964
3843	0	63	-9.14976	4.00173	-2.42611
1575	0	48	-11.9519	5.76713	-1.77469
1910	1	69	-15.3179	3.93517	-0.0676829
3427	1	42	-11.2449	2.44159	-3.13767
3535	1	69	-11.171	3.50718	-0.932208
1071	0	67	-9.05076	3.59066	-3.63113
2635	1	55	-13.3355	2.95312	-0.788449
2342	0	70	-10.8952	2.02498	-3.31237
581	1	67	-11.8126	1.94031	0.391193
2838	0	48	-10.1441	1.43759	-3.44228
1086	1	62	-8.1392	3.87395	-1.10875
541	0	60	-10.4496	2.98185	0.302505
3917	0	62	-13.6389	3.84088	-6.44917
1626	0	56	-16.0244	3.39248	-0.207782
820	1	46	-10.5437	3.6982	0.164286
1549	0	64	-10.7636	5.98024	1.24331
605	1	57	-13.4844	4.27111	0.804344
2908	1	62	-12.8821	3.28979	-3.01363
1856	0	56	-12.2187	4.57009	-2.61988
2684	0	62	-11.4594	5.99616	-1.77066
774	0	58	-10.3964	0.912811	2.86152
119	1	60	-12.6386	2.90858	-2.05108
455	0	66	-11.9654	3.54847	-0.690826
3819	0	65	-12.608	3.24565	-1.35743
1060	1	66	-10.347	4.26579	-0.920818
1399	0	56	-13.5223	6.93274	-0.290321
2809	1	63	-11.9568	5.39206	-1.98929
471	0	59	-10.1994	4.70059	-1.05831
3599	0	46	-13.5229	4.78354	-1.84467
917	1	62	-12.322	6.06862	-1.74988
1593	0	62	-14.5471	5.1452	-1.01383
1806	0	56	-13.6219	2.37823	-1.6061
3574	0	58	-11.6026	3.14024	-0.359163
3904	0	42	-10.7781	3.20046	0.779811
3710	1	64	-15.1396	3.64745	-1.49724
3008	1	54	-13.5171	3.37031	-3.0787
2990	1	60	-12.4764	5.63028	-1.52449
2747	1	60	-13.223	0.250201	0.392468
3703	1	59	-12.5108	2.79469	1.79503
3991	0	66	-11.9737	3.90604	-1.31602
2890	0	50	-11.608	4.13441	-4.48147
998	0	65	-14.3896	5.11971	-3.21251
2302	0	68	-12.1078	3.00341	-0.983745
3588	0	60	-13.0184	6.89819	-2.31784
240	0	50	-12.7936	1.77214	-1.32006
2061	1	70	-15.2675	4.21136	-2.0904
3658	1	45	-11.4923	2.91043	-1.39952
2008	0	64	-10.2908	3.40917	1.39923
1330	0	59	-11.569	4.05099	-2.45988
1123	1	59	-12.4514	1.36347	-4.72929
3825	1	58	-15.2602	6.57149	-2.03677
2590	0	59	-11.1653	3.26001	0.723421
3697	1	46	-13.1833	3.62322	-0.426246
2515	1	49	-10.3403	4.5035	-2.49156
2371	0	55	-14.145	4.93488	-1.62415
984	0	42	-13.8683	1.7799	0.894654
